 	Auditory	Breast	Cancer	Cardiovascular	Connective tissue	Digestive	Visual	Endocrine	Hematologic	Immune	Inflammatory	Injury	Integumentary	Infectious	Metabolic	Musculoskeletal	Nervous	Nutritional	Otorhinolaryngologic	Poisoning	Psychiatric	Respiratory	Urinary
Tiarella	0.0	0.019230769230769232	0.07692307692307693	0.038461538461538464	0.038461538461538464	0.15384615384615385	0.0	0.11538461538461539	0.038461538461538464	0.038461538461538464	0.11538461538461539	0.0	0.038461538461538464	0.09615384615384616	0.07692307692307693	0.038461538461538464	0.019230769230769232	0.0	0.019230769230769232	0.0	0.0	0.038461538461538464	0.038461538461538464
Guettarda	0.0	0.0	0.08333333333333333	0.0	0.0	0.16666666666666666	0.0	0.16666666666666666	0.0	0.0	0.16666666666666666	0.0	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0
Cinchona	0.0	0.017543859649122806	0.05263157894736842	0.017543859649122806	0.017543859649122806	0.15789473684210525	0.05263157894736842	0.10526315789473684	0.03508771929824561	0.05263157894736842	0.12280701754385964	0.017543859649122806	0.017543859649122806	0.12280701754385964	0.05263157894736842	0.03508771929824561	0.08771929824561403	0.0	0.0	0.0	0.017543859649122806	0.017543859649122806	0.0
Ageratum	0.01639344262295082	0.0	0.06557377049180328	0.01639344262295082	0.06557377049180328	0.09836065573770492	0.0	0.08196721311475409	0.04918032786885246	0.06557377049180328	0.03278688524590164	0.01639344262295082	0.06557377049180328	0.2459016393442623	0.04918032786885246	0.06557377049180328	0.03278688524590164	0.0	0.01639344262295082	0.0	0.0	0.0	0.01639344262295082
Miscanthus	0.0	0.0	0.05263157894736842	0.05263157894736842	0.0	0.05263157894736842	0.0	0.05263157894736842	0.10526315789473684	0.05263157894736842	0.15789473684210525	0.0	0.3157894736842105	0.05263157894736842	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.05263157894736842	0.0
Lagerstroemia	0.0	0.0	0.049019607843137254	0.058823529411764705	0.0392156862745098	0.19607843137254902	0.0	0.18627450980392157	0.0392156862745098	0.049019607843137254	0.0196078431372549	0.0	0.0196078431372549	0.0392156862745098	0.18627450980392157	0.0392156862745098	0.0	0.0196078431372549	0.0	0.0	0.0	0.0392156862745098	0.0196078431372549
Talinum	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.2857142857142857	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aconitum	0.0	0.008849557522123894	0.008849557522123894	0.061946902654867256	0.11504424778761062	0.12389380530973451	0.0	0.04424778761061947	0.02654867256637168	0.168141592920354	0.08849557522123894	0.017699115044247787	0.02654867256637168	0.05309734513274336	0.035398230088495575	0.1592920353982301	0.05309734513274336	0.0	0.0	0.0	0.0	0.008849557522123894	0.0
Pimenta	0.0	0.05	0.0	0.0	0.15	0.05	0.0	0.0	0.0	0.1	0.1	0.0	0.0	0.1	0.05	0.15	0.05	0.0	0.05	0.0	0.05	0.1	0.0
Dysphania	0.0	0.022988505747126436	0.09195402298850575	0.0	0.034482758620689655	0.14942528735632185	0.0	0.13793103448275862	0.011494252873563218	0.034482758620689655	0.09195402298850575	0.022988505747126436	0.09195402298850575	0.22988505747126436	0.022988505747126436	0.034482758620689655	0.011494252873563218	0.0	0.0	0.0	0.0	0.011494252873563218	0.0
Clitoria	0.0	0.0	0.023255813953488372	0.06976744186046512	0.046511627906976744	0.046511627906976744	0.0	0.09302325581395349	0.0	0.11627906976744186	0.13953488372093023	0.0	0.023255813953488372	0.046511627906976744	0.06976744186046512	0.046511627906976744	0.06976744186046512	0.0	0.0	0.0	0.06976744186046512	0.11627906976744186	0.023255813953488372
Calophyllum	0.0	0.025	0.05	0.05	0.025	0.125	0.0	0.025	0.1	0.125	0.05	0.05	0.025	0.175	0.025	0.125	0.025	0.0	0.0	0.0	0.0	0.0	0.0
Simarouba	0.0	0.0	0.1	0.0	0.0	0.2	0.0	0.15	0.1	0.1	0.15	0.0	0.05	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Caroxylon	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glycosmis	0.0	0.0	0.11538461538461539	0.0	0.11538461538461539	0.19230769230769232	0.0	0.19230769230769232	0.038461538461538464	0.11538461538461539	0.038461538461538464	0.0	0.0	0.038461538461538464	0.038461538461538464	0.11538461538461539	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Maxillaria	0.0	0.0	0.05263157894736842	0.0	0.05263157894736842	0.15789473684210525	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.10526315789473684	0.0	0.0	0.21052631578947367	0.10526315789473684	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0
Dendrobium	0.0	0.006535947712418301	0.1568627450980392	0.026143790849673203	0.0392156862745098	0.1437908496732026	0.006535947712418301	0.0784313725490196	0.026143790849673203	0.0784313725490196	0.06535947712418301	0.006535947712418301	0.0196078431372549	0.032679738562091505	0.1111111111111111	0.058823529411764705	0.026143790849673203	0.006535947712418301	0.0196078431372549	0.0	0.006535947712418301	0.0718954248366013	0.013071895424836602
Goniothalamus	0.0	0.058823529411764705	0.23529411764705882	0.0	0.058823529411764705	0.058823529411764705	0.0	0.058823529411764705	0.17647058823529413	0.11764705882352941	0.0	0.0	0.0	0.058823529411764705	0.0	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0
Eutrema	0.0	0.0	0.0	0.0	0.0	0.15384615384615385	0.0	0.0	0.07692307692307693	0.15384615384615385	0.07692307692307693	0.0	0.07692307692307693	0.23076923076923078	0.07692307692307693	0.07692307692307693	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0
Tephrosia	0.0	0.0	0.04819277108433735	0.024096385542168676	0.03614457831325301	0.1927710843373494	0.0	0.13253012048192772	0.024096385542168676	0.060240963855421686	0.060240963855421686	0.012048192771084338	0.060240963855421686	0.0963855421686747	0.0963855421686747	0.04819277108433735	0.024096385542168676	0.0	0.0	0.0	0.012048192771084338	0.07228915662650602	0.0
Celastrus	0.0	0.0	0.22972972972972974	0.013513513513513514	0.05405405405405406	0.22972972972972974	0.0	0.08108108108108109	0.0	0.04054054054054054	0.08108108108108109	0.013513513513513514	0.02702702702702703	0.06756756756756757	0.02702702702702703	0.05405405405405406	0.05405405405405406	0.013513513513513514	0.0	0.0	0.0	0.013513513513513514	0.0
Etlingera	0.0	0.0	0.0	0.0	0.07142857142857142	0.2857142857142857	0.0	0.14285714285714285	0.0	0.07142857142857142	0.07142857142857142	0.21428571428571427	0.0	0.07142857142857142	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Elaeagnus	0.0	0.0	0.029411764705882353	0.0	0.14705882352941177	0.08823529411764706	0.0	0.029411764705882353	0.014705882352941176	0.07352941176470588	0.14705882352941177	0.0	0.029411764705882353	0.058823529411764705	0.014705882352941176	0.14705882352941177	0.058823529411764705	0.014705882352941176	0.0	0.0	0.058823529411764705	0.08823529411764706	0.0
Pluchea	0.0	0.0	0.06896551724137931	0.034482758620689655	0.06896551724137931	0.06896551724137931	0.0	0.0	0.0	0.13793103448275862	0.10344827586206896	0.13793103448275862	0.034482758620689655	0.20689655172413793	0.0	0.06896551724137931	0.034482758620689655	0.0	0.0	0.0	0.0	0.034482758620689655	0.0
Protium	0.0	0.05263157894736842	0.05263157894736842	0.0	0.0	0.10526315789473684	0.0	0.21052631578947367	0.0	0.0	0.10526315789473684	0.0	0.0	0.0	0.15789473684210525	0.0	0.05263157894736842	0.15789473684210525	0.0	0.0	0.05263157894736842	0.05263157894736842	0.0
Ziziphus	0.0	0.022727272727272728	0.045454545454545456	0.022727272727272728	0.03409090909090909	0.1590909090909091	0.0	0.06818181818181818	0.011363636363636364	0.056818181818181816	0.07954545454545454	0.022727272727272728	0.056818181818181816	0.06818181818181818	0.06818181818181818	0.056818181818181816	0.11363636363636363	0.0	0.0	0.0	0.10227272727272728	0.011363636363636364	0.0
Adonis	0.0	0.0	0.008849557522123894	0.017699115044247787	0.0	0.19469026548672566	0.0	0.19469026548672566	0.19469026548672566	0.19469026548672566	0.0	0.0	0.0	0.19469026548672566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dodonaea	0.0	0.0	0.01694915254237288	0.0	0.01694915254237288	0.1694915254237288	0.0	0.13559322033898305	0.03389830508474576	0.05084745762711865	0.03389830508474576	0.1016949152542373	0.0847457627118644	0.1694915254237288	0.1016949152542373	0.05084745762711865	0.0	0.0	0.01694915254237288	0.0	0.0	0.01694915254237288	0.0
Danaea	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.16666666666666666	0.3333333333333333	0.16666666666666666
Arnebia	0.0	0.05	0.1	0.05	0.0875	0.125	0.0	0.0625	0.0125	0.125	0.125	0.0	0.0625	0.0375	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0625	0.0
Halimium	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pomaria	0.0	0.0	0.0	0.0	0.0	0.23076923076923078	0.0	0.15384615384615385	0.0	0.07692307692307693	0.15384615384615385	0.0	0.0	0.23076923076923078	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0
Mussaenda	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.0	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285
Gomphrena	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.2727272727272727	0.0	0.09090909090909091	0.09090909090909091	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.18181818181818182
Fumaria	0.0	0.0	0.0	0.06666666666666667	0.0	0.2	0.0	0.06666666666666667	0.06666666666666667	0.13333333333333333	0.06666666666666667	0.0	0.13333333333333333	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0
Cryptolepis	0.0	0.0	0.0	0.0967741935483871	0.0967741935483871	0.12903225806451613	0.0	0.03225806451612903	0.06451612903225806	0.12903225806451613	0.06451612903225806	0.06451612903225806	0.0	0.06451612903225806	0.03225806451612903	0.0967741935483871	0.06451612903225806	0.0	0.0	0.0	0.03225806451612903	0.0	0.03225806451612903
Coleus	0.0	0.019230769230769232	0.057692307692307696	0.019230769230769232	0.07692307692307693	0.11538461538461539	0.0	0.09615384615384616	0.057692307692307696	0.11538461538461539	0.09615384615384616	0.0	0.057692307692307696	0.057692307692307696	0.038461538461538464	0.07692307692307693	0.019230769230769232	0.0	0.019230769230769232	0.0	0.0	0.057692307692307696	0.019230769230769232
Cardamine	0.0	0.0	0.0	0.0	0.0	0.10526315789473684	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.0	0.15789473684210525	0.0	0.10526315789473684	0.10526315789473684	0.0	0.0	0.21052631578947367	0.0	0.0	0.0	0.05263157894736842	0.05263157894736842	0.05263157894736842
Cicuta	0.0	0.0	0.0	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.4444444444444444	0.0	0.0	0.0	0.0	0.1111111111111111	0.0
Eryngium	0.0	0.0	0.06896551724137931	0.034482758620689655	0.034482758620689655	0.20689655172413793	0.034482758620689655	0.13793103448275862	0.034482758620689655	0.06896551724137931	0.034482758620689655	0.0	0.06896551724137931	0.10344827586206896	0.10344827586206896	0.034482758620689655	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	0.0
Pterodon	0.0	0.0	0.017543859649122806	0.0	0.15789473684210525	0.03508771929824561	0.0	0.03508771929824561	0.08771929824561403	0.19298245614035087	0.12280701754385964	0.0	0.017543859649122806	0.10526315789473684	0.017543859649122806	0.19298245614035087	0.0	0.0	0.0	0.0	0.0	0.017543859649122806	0.0
Opuntia	0.0	0.0	0.02040816326530612	0.006802721088435374	0.027210884353741496	0.25170068027210885	0.0	0.1836734693877551	0.006802721088435374	0.04081632653061224	0.05442176870748299	0.027210884353741496	0.013605442176870748	0.04081632653061224	0.1836734693877551	0.034013605442176874	0.034013605442176874	0.013605442176870748	0.0	0.0	0.0	0.061224489795918366	0.0
Verbascum	0.0	0.0	0.09433962264150944	0.11320754716981132	0.0	0.09433962264150944	0.0	0.0	0.0	0.0	0.1320754716981132	0.0	0.0	0.16981132075471697	0.0	0.0	0.1320754716981132	0.0	0.018867924528301886	0.0	0.018867924528301886	0.20754716981132076	0.018867924528301886
Lespedeza	0.0	0.0	0.0	0.0	0.0	0.14814814814814814	0.0	0.1111111111111111	0.037037037037037035	0.037037037037037035	0.14814814814814814	0.0	0.037037037037037035	0.14814814814814814	0.1111111111111111	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.037037037037037035	0.14814814814814814
Primula	0.0	0.0	0.01818181818181818	0.05454545454545454	0.05454545454545454	0.01818181818181818	0.0	0.0	0.01818181818181818	0.14545454545454545	0.2	0.01818181818181818	0.16363636363636364	0.07272727272727272	0.01818181818181818	0.05454545454545454	0.01818181818181818	0.0	0.05454545454545454	0.0	0.01818181818181818	0.07272727272727272	0.0
Auxenochlorella	0.0	0.030303030303030304	0.12121212121212122	0.030303030303030304	0.06060606060606061	0.12121212121212122	0.0	0.12121212121212122	0.030303030303030304	0.0	0.06060606060606061	0.0	0.0	0.030303030303030304	0.15151515151515152	0.12121212121212122	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.030303030303030304
Fraxinus	0.0	0.0	0.03333333333333333	0.0	0.05	0.13333333333333333	0.0	0.1	0.0	0.11666666666666667	0.1	0.0	0.03333333333333333	0.1	0.15	0.05	0.016666666666666666	0.05	0.016666666666666666	0.0	0.0	0.016666666666666666	0.03333333333333333
Canarium	0.0	0.0	0.0	0.0	0.08	0.12	0.0	0.08	0.04	0.12	0.12	0.04	0.04	0.08	0.08	0.12	0.0	0.0	0.0	0.0	0.0	0.08	0.0
Celosia	0.0	0.0	0.0	0.0	0.0	0.1935483870967742	0.0	0.06451612903225806	0.03225806451612903	0.0	0.12903225806451613	0.06451612903225806	0.03225806451612903	0.25806451612903225	0.06451612903225806	0.03225806451612903	0.0967741935483871	0.0	0.0	0.0	0.03225806451612903	0.0	0.0
Vincetoxicum	0.0	0.008403361344537815	0.03361344537815126	0.03361344537815126	0.01680672268907563	0.14285714285714285	0.0	0.09243697478991597	0.008403361344537815	0.07563025210084033	0.09243697478991597	0.01680672268907563	0.03361344537815126	0.09243697478991597	0.09243697478991597	0.025210084033613446	0.05042016806722689	0.01680672268907563	0.03361344537815126	0.0	0.008403361344537815	0.1092436974789916	0.01680672268907563
Helleborus	0.0	0.0	0.08695652173913043	0.043478260869565216	0.06521739130434782	0.10869565217391304	0.021739130434782608	0.10869565217391304	0.08695652173913043	0.06521739130434782	0.15217391304347827	0.0	0.0	0.10869565217391304	0.021739130434782608	0.06521739130434782	0.06521739130434782	0.0	0.0	0.0	0.0	0.0	0.0
Kaempferia	0.0	0.03508771929824561	0.06140350877192982	0.008771929824561403	0.06140350877192982	0.09649122807017543	0.0	0.10526315789473684	0.008771929824561403	0.10526315789473684	0.06140350877192982	0.043859649122807015	0.0	0.043859649122807015	0.12280701754385964	0.07017543859649122	0.017543859649122806	0.07894736842105263	0.0	0.0	0.008771929824561403	0.06140350877192982	0.008771929824561403
Salsola	0.0	0.0	0.043478260869565216	0.0	0.0	0.043478260869565216	0.0	0.043478260869565216	0.0	0.08695652173913043	0.17391304347826086	0.0	0.13043478260869565	0.08695652173913043	0.043478260869565216	0.0	0.043478260869565216	0.0	0.043478260869565216	0.0	0.0	0.17391304347826086	0.08695652173913043
Sphaeralcea	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.1111111111111111	0.2222222222222222	0.0	0.0	0.1111111111111111	0.0	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0
Phellodendron	0.0	0.0	0.18867924528301888	0.0	0.05660377358490566	0.1509433962264151	0.0	0.05660377358490566	0.0	0.03773584905660377	0.18867924528301888	0.018867924528301886	0.018867924528301886	0.07547169811320754	0.018867924528301886	0.09433962264150944	0.03773584905660377	0.0	0.0	0.0	0.03773584905660377	0.0	0.018867924528301886
Ferula	0.0	0.0379746835443038	0.06329113924050633	0.0	0.0	0.21518987341772153	0.0	0.08860759493670886	0.0379746835443038	0.0	0.10126582278481013	0.012658227848101266	0.0379746835443038	0.06329113924050633	0.06329113924050633	0.0	0.11392405063291139	0.0	0.0	0.0	0.05063291139240506	0.11392405063291139	0.0
Araujia	0.0	0.0	0.0	0.2	0.0	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sideritis	0.0	0.0	0.08695652173913043	0.0	0.17391304347826086	0.043478260869565216	0.0	0.08695652173913043	0.0	0.08695652173913043	0.043478260869565216	0.0	0.0	0.0	0.0	0.17391304347826086	0.17391304347826086	0.0	0.0	0.0	0.13043478260869565	0.0	0.0
Aloysia	0.0	0.0	0.0	0.0	0.0	0.2608695652173913	0.0	0.0	0.0	0.21739130434782608	0.17391304347826086	0.0	0.0	0.2608695652173913	0.0	0.0	0.043478260869565216	0.0	0.0	0.0	0.043478260869565216	0.0	0.0
Urochloa	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lycopus	0.0	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.0	0.37142857142857144	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.08571428571428572	0.0	0.0	0.0	0.02857142857142857	0.0	0.05714285714285714
Vangueria	0.0	0.0	0.0	0.3125	0.0	0.1875	0.0	0.1875	0.0625	0.0	0.0	0.0	0.0	0.0625	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Senegalia	0.0	0.024691358024691357	0.037037037037037035	0.04938271604938271	0.012345679012345678	0.1111111111111111	0.0	0.06172839506172839	0.06172839506172839	0.037037037037037035	0.07407407407407407	0.012345679012345678	0.037037037037037035	0.30864197530864196	0.037037037037037035	0.037037037037037035	0.012345679012345678	0.024691358024691357	0.012345679012345678	0.0	0.012345679012345678	0.037037037037037035	0.0
Aster	0.0	0.0	0.16666666666666666	0.0	0.0	0.08333333333333333	0.0	0.041666666666666664	0.0	0.0	0.041666666666666664	0.041666666666666664	0.0	0.041666666666666664	0.041666666666666664	0.0	0.125	0.0	0.041666666666666664	0.0	0.0	0.3333333333333333	0.041666666666666664
Stemona	0.0	0.0	0.058823529411764705	0.0	0.0	0.058823529411764705	0.0	0.058823529411764705	0.058823529411764705	0.0	0.17647058823529413	0.0	0.058823529411764705	0.29411764705882354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23529411764705882	0.0
Murdannia	0.0	0.0	0.0	0.0	0.125	0.125	0.0	0.125	0.0	0.125	0.125	0.0	0.0	0.0	0.25	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Senna	0.0	0.0	0.043137254901960784	0.0196078431372549	0.011764705882352941	0.1450980392156863	0.00784313725490196	0.11372549019607843	0.0392156862745098	0.047058823529411764	0.058823529411764705	0.0	0.050980392156862744	0.11764705882352941	0.10980392156862745	0.047058823529411764	0.09019607843137255	0.011764705882352941	0.00392156862745098	0.0	0.03137254901960784	0.027450980392156862	0.023529411764705882
Stauntonia	0.0	0.0	0.0	0.0	0.25	0.08333333333333333	0.0	0.08333333333333333	0.0	0.08333333333333333	0.08333333333333333	0.0	0.0	0.0	0.16666666666666666	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Azolla	0.0	0.043478260869565216	0.043478260869565216	0.0	0.0	0.30434782608695654	0.0	0.17391304347826086	0.043478260869565216	0.0	0.0	0.043478260869565216	0.043478260869565216	0.13043478260869565	0.13043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.0
Alternanthera	0.0	0.0	0.058823529411764705	0.0	0.0	0.17647058823529413	0.0	0.11764705882352941	0.0	0.0	0.058823529411764705	0.0	0.17647058823529413	0.29411764705882354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11764705882352941	0.0
Erythronium	0.0	0.09090909090909091	0.18181818181818182	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.09090909090909091	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0
Cephalotaxus	0.0	0.0	0.1	0.0	0.05	0.05	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.05	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gynura	0.0	0.0	0.0	0.21739130434782608	0.07246376811594203	0.2753623188405797	0.0	0.2753623188405797	0.0	0.014492753623188406	0.0	0.0	0.0	0.014492753623188406	0.057971014492753624	0.07246376811594203	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Montanoa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0
Rhaponticum	0.0	0.0	0.12	0.12	0.0	0.08	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.04	0.16	0.04	0.4	0.0	0.0	0.0	0.0	0.0	0.0
Trachyspermum	0.0	0.0	0.0	0.023255813953488372	0.06976744186046512	0.11627906976744186	0.0	0.0	0.0	0.16279069767441862	0.20930232558139536	0.023255813953488372	0.023255813953488372	0.16279069767441862	0.0	0.11627906976744186	0.023255813953488372	0.0	0.0	0.0	0.0	0.06976744186046512	0.0
Plectranthus	0.0	0.0	0.01694915254237288	0.0847457627118644	0.05084745762711865	0.06779661016949153	0.0	0.13559322033898305	0.01694915254237288	0.01694915254237288	0.01694915254237288	0.01694915254237288	0.0	0.03389830508474576	0.0847457627118644	0.06779661016949153	0.1016949152542373	0.06779661016949153	0.06779661016949153	0.0	0.06779661016949153	0.0847457627118644	0.0
Althaea	0.0	0.0	0.0	0.0	0.0	0.21428571428571427	0.0	0.07142857142857142	0.03571428571428571	0.10714285714285714	0.10714285714285714	0.10714285714285714	0.03571428571428571	0.07142857142857142	0.03571428571428571	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.10714285714285714	0.07142857142857142
Forsythia	0.0	0.0	0.05	0.0	0.025	0.125	0.0	0.1	0.0	0.1	0.125	0.0	0.05	0.175	0.05	0.025	0.075	0.025	0.0	0.0	0.025	0.05	0.0
Stenocereus	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.1875	0.0	0.0	0.0	0.0	0.0	0.0625	0.3125	0.0	0.125	0.1875	0.0	0.0	0.0625	0.0	0.0
Blighia	0.0	0.0	0.0	0.09523809523809523	0.0	0.19047619047619047	0.0	0.19047619047619047	0.09523809523809523	0.0	0.0	0.0	0.0	0.14285714285714285	0.09523809523809523	0.0	0.14285714285714285	0.0	0.0	0.0	0.047619047619047616	0.0	0.0
Xylocarpus	0.0	0.0	0.05128205128205128	0.02564102564102564	0.0	0.23076923076923078	0.0	0.07692307692307693	0.05128205128205128	0.05128205128205128	0.15384615384615385	0.02564102564102564	0.0	0.1794871794871795	0.02564102564102564	0.0	0.05128205128205128	0.02564102564102564	0.0	0.0	0.05128205128205128	0.0	0.0
Parkinsonia	0.0	0.0	0.05	0.05	0.0	0.2	0.0	0.2	0.05	0.0	0.0	0.0	0.0	0.05	0.25	0.0	0.05	0.0	0.0	0.05	0.0	0.05	0.0
Ononis	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666
Scrophularia	0.0	0.0	0.0	0.08333333333333333	0.041666666666666664	0.08333333333333333	0.0	0.0	0.0	0.08333333333333333	0.125	0.041666666666666664	0.0	0.08333333333333333	0.041666666666666664	0.041666666666666664	0.20833333333333334	0.0	0.0	0.0	0.041666666666666664	0.125	0.0
Gypsophila	0.0	0.047619047619047616	0.09523809523809523	0.0	0.0	0.09523809523809523	0.0	0.09523809523809523	0.047619047619047616	0.09523809523809523	0.19047619047619047	0.0	0.09523809523809523	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.047619047619047616
Bidens	0.0	0.0	0.014492753623188406	0.014492753623188406	0.007246376811594203	0.2318840579710145	0.0	0.15942028985507245	0.036231884057971016	0.07246376811594203	0.07246376811594203	0.014492753623188406	0.021739130434782608	0.17391304347826086	0.11594202898550725	0.014492753623188406	0.007246376811594203	0.007246376811594203	0.007246376811594203	0.0	0.0	0.014492753623188406	0.014492753623188406
Ammi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.05555555555555555	0.0	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.05555555555555555
Nepeta	0.0	0.0	0.025974025974025976	0.012987012987012988	0.012987012987012988	0.1038961038961039	0.0	0.06493506493506493	0.06493506493506493	0.06493506493506493	0.07792207792207792	0.012987012987012988	0.06493506493506493	0.14285714285714285	0.012987012987012988	0.012987012987012988	0.12987012987012986	0.0	0.0	0.0	0.07792207792207792	0.11688311688311688	0.0
Thymelaea	0.0	0.0	0.046511627906976744	0.023255813953488372	0.046511627906976744	0.18604651162790697	0.0	0.18604651162790697	0.0	0.046511627906976744	0.06976744186046512	0.0	0.023255813953488372	0.13953488372093023	0.11627906976744186	0.046511627906976744	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.023255813953488372	0.0
Heracleum	0.0	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.0	0.09090909090909091	0.2727272727272727	0.0	0.3181818181818182	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Symplocos	0.0	0.027777777777777776	0.05555555555555555	0.0	0.027777777777777776	0.2222222222222222	0.0	0.16666666666666666	0.0	0.027777777777777776	0.08333333333333333	0.0	0.027777777777777776	0.1111111111111111	0.16666666666666666	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0
Searsia	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.25	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
Corchorus	0.0	0.0	0.10526315789473684	0.07894736842105263	0.0	0.18421052631578946	0.0	0.10526315789473684	0.02631578947368421	0.07894736842105263	0.10526315789473684	0.02631578947368421	0.0	0.07894736842105263	0.05263157894736842	0.02631578947368421	0.02631578947368421	0.0	0.0	0.0	0.0	0.02631578947368421	0.07894736842105263
